record_id,publication_year,TI,relevance_tier,topic_id,topic_loading,lsa_x,lsa_y
WCC09860,2025,Forest Wildfire Increases the Seasonal Allocation of Soil Labile Carbon Fractions Due to the Transition from Microbial K- to r-Strategists,Core_direct,8,0.09519091596375877,0.1594635492812515,-0.07400958021620406
WCC07538,2022,Optical Characterization of Fresh and Photochemically Aged Aerosols Emitted from Laboratory Siberian Peat Burning,Core_direct,5,0.12162616514341859,0.13374084496964908,-0.03884000905723904
WCC12737,2024,Ingesting GOES-16 fire radiative power retrievals into Warn-on-Forecast System for Smoke (WoFS-Smoke),Contextual_or_indirect,15,0.040126571095284114,0.17790225267669174,0.08570395038675044
WCC10973,2016,"Disturbance, tree mortality, and implications for contemporary regional forest change in the Pacific Northwest",Contextual_or_indirect,1,0.10057393293687816,0.19927483337913254,-0.06873496497458387
WCC12360,2020,Modeling Invasive Annual Grass Abundance in the Cold Desert Ecoregions of the Interior Western United States,Core_direct,13,0.04393966768447987,0.18904955273858617,-0.0477664254729498
WCC10539,2019,Plant Accessible Water Storage Capacity and Tree-Scale Root Interactions Determine How Forest Density Reductions Alter Forest Water Use and Productivity,Contextual_or_indirect,0,0.05649838913338973,0.20808957388787244,-0.0597411302351361
WCC01601,2015,Global patterns in the sensitivity of burned area to fire-weather: Implications for climate change,Core_direct,13,0.043354667678995706,0.22624371025709816,-0.03218865213537303
WCC01693,2008,"Regional and local controls on postglacial vegetation and fire in the Siskiyou Mountains, northern California, USA",Core_direct,3,0.133915851947005,0.1864240317099895,-0.1546640988862522
WCC02759,2024,"Karrikins biosynthesis, signaling route, regulatory roles, and hormonal crosstalk in plant soil system",Core_direct,10,0.028403581325297383,0.1135382421738445,0.007275058019700229
WCC04542,2024,Identifying risk information needs of rural communities impacted by wildfire smoke: A mental models approach,Contextual_or_indirect,15,0.07862893864210765,0.1713768432015162,0.20373302078142322
WCC00071,2018,"The efficacy of news releases, news reports, and public nuisance complaints for determining smoke impacts to air quality from wildland fire",Contextual_or_indirect,15,0.08316165645431653,0.14768310692507097,0.134872453170565
WCC02018,2018,Translating the Sendai Framework into action: The EU approach to ecosystem-based disaster risk reduction,Core_direct,6,0.14228126511464564,0.1638067934034952,0.15964073143876037
WCC04405,2021,"Particularizing adaptation to non-predominant hazards: A history of wildfires in County Donegal, Ireland from 1903 to 2019",Core_direct,6,0.119659201741117,0.1399463225706852,0.12818019457428426
WCC04140,2024,Socio-Economic Determinants of Human Negligence in Wildfire Incidence: A Case Study from Pakistan's Peri-Urban and Rural Areas,Core_direct,6,0.06762368121763615,0.1678388535766647,0.09958242704756509
WCC03337,2021,Are Climate Factors Driving the Contemporary Wildfire Occurrence in China?,Core_direct,14,0.05280309066575291,0.19398566819432644,0.019451652568159155
WCC00532,2023,Simulation of Soil Organic Carbon Dynamics in Postfire Boreal Forests of China by Incorporating High-Resolution Remote Sensing Data and Field Measurement,Core_direct,8,0.06155749163509858,0.1889232701497993,-0.10620834290439156
WCC03893,2025,The Impact of Forest Fires on Ecosystem Services: The Case of Greece,Core_direct,6,0.03228458340756201,0.18053216818133044,0.005258678718732321
WCC12052,2022,Open Collaborative Platform for Multi-Drones to Support Search and Rescue Operations,Core_direct,6,0.03900699954910637,0.08836125025905989,0.074426971049395
WCC11033,2016,Static and dynamic controls on fire activity at moderate spatial and temporal scales in the Alaskan boreal forest,Core_direct,11,0.07102446097480668,0.23322081971206576,-0.09500394365991138
WCC03116,2022,Nature Connectedness in the Climate Change Context: Implications for Climate Action and Mental Health,Core_direct,6,0.04420172483850895,0.0965792749977706,0.12180056248584409
WCC03842,2020,Soil Functional Responses to Natural Ecosystem Restoration of a Pine Forest Peucedano-Pinetum after a Fire,Core_direct,8,0.08945844352398792,0.2131887717151398,-0.09890643229629704
WCC01133,2014,Temporal variations and change in forest fire danger in Europe for 1960-2012,Contextual_or_indirect,2,0.13459839830079895,0.162256259863577,0.018323857640969124
WCC05665,2015,Long-Term Fire Trends in Hispaniola and Puerto Rico from Sedimentary Charcoal: A Comparison of Three Records,Core_direct,3,0.15533584242372134,0.13979692432446042,-0.09243297294286591
WCC02485,2025,"Multi-index remote sensing for post-fire damage assessment: accuracy, carbon loss, and conservation implications",Contextual_or_indirect,7,0.10035403659470049,0.18717904300535543,0.002624324616614355
WCC02512,2013,Contrasting fire responses to climate and management: insights from two Australian ecosystems,Core_direct,0,0.09674615888026641,0.18237462299902424,-0.05167552447963165
WCC01726,2013,"Decreasing fires in a Mediterranean region (1970-2010, NE Spain)",Contextual_or_indirect,14,0.059273396297725774,0.1305176987715797,-0.01819686166216036
WCC05005,2019,A high-resolution spatial assessment of the impacts of drought variability on vegetation activity in Spain from 1981 to 2015,Contextual_or_indirect,14,0.06482503776722233,0.17977796028629012,-0.05765786069116145
WCC06874,2011,Biochar as a viable carbon sequestration option: Global and Canadian perspective,Core_direct,4,0.06082119800109972,0.13603369916891653,-0.014400353713708375
WCC12774,2021,Stand conditions alter seasonal microclimate and dead fuel moisture in a Northwestern California oak woodland,Contextual_or_indirect,0,0.06932753095201177,0.16759838260299323,-0.05969915622057771
WCC12677,2016,Quantifying economic losses from wildfires in black pine afforestations of northern Spain,Contextual_or_indirect,1,0.09770497933197837,0.18695034451752388,0.02183452081206234
WCC02988,2025,A Review of Climate-Driven Threats to Recreational Water Users in Hawaii,Core_direct,9,0.042503975929328405,0.09475150385811262,0.08672718896179539
WCC08431,2025,A Novel Approach for Inverting Forest Fuel Moisture Content Utilizing Multi-Source Remote Sensing and Deep Learning,Core_direct,12,0.10275778340712682,0.1533014796763508,0.05498423361674879
WCC01716,2025,Child-focused climate change and health content in medical schools and pediatric residencies,Core_direct,9,0.08359314418284944,0.14068698073860483,0.15610254294751955
WCC09567,2025,Resilience in the Wake of Disaster: The Role of Social Capital in Mitigating Long-Term Well-Being Losses,Core_direct,6,0.07309488496517123,0.11987222507804274,0.15353558185325422
WCC12080,2025,Recent large-scale prescribed fire treatments reduced Carr Fire severity at Whiskeytown National Recreation Area,Contextual_or_indirect,11,0.06937278914585787,0.129981240688538,-0.01811560711307205
WCC09186,2023,The Impact of Post-Fire Smoke on Plant Communities: A Global Approach,Core_direct,10,0.04935161410762584,0.1617571713034025,0.029259084797006514
WCC12614,2001,El Nino and its impact on fire weather conditions in Alaska,Contextual_or_indirect,14,0.09278194123383786,0.1519373886672126,-0.04219199739689611
WCC01333,2022,"Influence of Climatic Factors on Lightning Fires in the Primeval Forest Region of the Northern Daxing'an Mountains, China",Core_direct,14,0.08329684123408916,0.1933009624641606,-0.04651512320752169
WCC05557,2016,Avoiding collapse: Grand challenges for science and society to solve by 2050,Core_direct,6,0.05524797471548315,0.1563355098489287,0.11857687489649067
WCC07380,2015,Has the advancing onset of spring vegetation green-up slowed down or changed abruptly over the last three decades?,Core_direct,14,0.05200279393480044,0.14641863447588038,-0.04072248076907563
WCC10725,2020,"Human activity, daylight saving time and wildfire occurrence",Contextual_or_indirect,6,0.03554339743979292,0.1757260659389556,0.03118531237043722
WCC01592,2025,Boreal forests are heading for an open state,Core_direct,1,0.059736120987510244,0.1607774688187617,-0.06790606356389861
WCC01203,2024,Spatial analysis and machine learning prediction of forest fire susceptibility: a comprehensive approach for effective management and mitigation,Core_direct,12,0.11603520287053048,0.18881753816595284,0.08863876855739872
WCC05138,2019,Evidence for fire in the Pliocene Arctic in response to amplified temperature,Core_direct,3,0.05868764075893651,0.20062618932697981,-0.08859831096582646
WCC11907,2017,Impacts of the July 2012 Siberian fire plume on air quality in the Pacific Northwest,Core_direct,5,0.08244231253025079,0.1945691254513545,0.052508917996244873
WCC06335,2013,Insights and issues with simulating terrestrial DOC loading of Arctic river networks,Core_direct,8,0.06031923049035234,0.16644781776445342,-0.06893974797495356
WCC08958,2021,Spatial Assessment of Wildfires Susceptibility in Santa Cruz (Bolivia) Using Random Forest,Core_direct,12,0.07144182499546424,0.16967383636804736,0.04070575755179468
WCC08965,2018,Fire enhances the complexity of forest structure in alpine treeline ecotones,Contextual_or_indirect,1,0.11427427305931379,0.1388279056343181,-0.11522155304096057
WCC06570,2021,An analysis of the profitability of the restitution of sessile oak forests affected by wildfires in Serbia,Core_direct,6,0.043809982927224767,0.1286982397987463,0.027545727974786317
WCC07983,2005,The spatiotemporal pattern of fires in northern Taiga larch forests of central Siberia,Core_direct,14,0.04225772798439123,0.12023947441903522,-0.05545968763130176
WCC03463,2017,Insights and issues with estimating northern peatland carbon stocks and fluxes since the Last Glacial Maximum,Core_direct,4,0.08202558476908269,0.16238457607613377,-0.0394961480766777
WCC05820,2025,Radiative forcing and stratospheric ozone changes due to major forest fires and recent volcanic eruptions including Hunga Tonga,Core_direct,5,0.12455046492902619,0.13305949070539133,-0.02550655226305023
WCC03743,2001,A prescription for controlling the air pollution resulting from the use of prescribed biomass fire: clouds,Core_direct,15,0.050822041916164976,0.15069558408161557,0.10027118766267984
WCC00038,2017,Evolution of the legal prevention measures concerning forest fire risk in a context of climate change,Core_direct,6,0.05261709064865198,0.09990759983829998,0.10051815485111523
WCC11621,2022,Comparing Remote Sensing and Field-Based Approaches to Estimate Ladder Fuels and Predict Wildfire Burn Severity,Core_direct,11,0.07969862465025818,0.16656982793647154,-0.030601792385825274
WCC08056,2024,Impacts of wildfires on boreal forest ecosystem carbon dynamics from 1986 to 2020,Contextual_or_indirect,11,0.07213850842672395,0.17288130250398448,-0.1434358066020006
WCC10946,2011,Impact of More Frequent Observations on the Understanding of Tasmanian Fire Danger,Contextual_or_indirect,2,0.08397772041593882,0.14259973000760817,0.030946501386641796
WCC05505,2022,Rivers up in smoke: impacts of Australia's 2019-2020 megatires on riparian systems,Core_direct,6,0.03493243077556958,0.16852414247806616,0.02427081124544199
WCC07599,2018,Post-Fire Regeneration and Diversity Response to Burn Severity in Pinus halepensis Mill. Forests,Contextual_or_indirect,11,0.13133388478693614,0.18580759243745096,-0.09980600019246418
WCC12935,2025,Spatio-temporal vegetation and catchment dynamics following wildfires in the Southern Appalachian Ecoregion,Core_direct,11,0.0888096899719684,0.19523945582140098,-0.06549396278508263
WCC01627,2019,New estimate of particulate emissions from Indonesian peat fires in 2015,Core_direct,4,0.09094136392546273,0.18631057971397064,0.000780773160392071
WCC06543,2007,Remote monitoring of spatial and temporal surface soil moisture in fire disturbed boreal forest ecosystems with ERS SAR imagery,Core_direct,11,0.05458770531340999,0.19331946196039124,-0.0697178327786643
WCC04132,2017,"Soil fauna responses to natural disturbances, invasive species, and global climate change: Current state of the science and a call to action",Core_direct,10,0.056933455965732765,0.17695538587240758,0.0029363401108767374
WCC00948,2016,Particulate air pollution from wildfires in the Western US under climate change,Core_direct,15,0.11456149623923075,0.21889758874796456,0.18734511140419
WCC02203,2025,Higher Emissions Scenarios Increase Wildland-Urban Interface Fire Hazard in China,Core_direct,12,0.06822830023173827,0.20313392762566448,0.08611328723233382
WCC01086,2025,Women and Housing After the Lismore Floods (Australia)-A Relational Rights-Based Approach,Core_direct,9,0.08114500872686557,0.1113981911562462,0.11671690120761072
